,Month,Day,Temp ,Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Binary Weather,Hour,Discrete Weather
4279,3,2,0.6,-3.7,73,32,16,24.1,99.81,29,-9,Mostly Cloudy,Bad Weather,19,0
4280,10,7,15.9,14.6,92,21,10,24.1,99.29,29,-9,Rain,Bad Weather,12,0
4281,10,10,7,6.5,96,15,10,24.1,99.08,29,-9,Good Weather,Good Weather,6,1
4282,11,23,0,-0.6,95,17,9,24.1,99.59,29,-3,Good Weather,Good Weather,8,1
4283,9,15,8.4,8.4,100,24,4,2.4,100.94,29,-9,Fog,Bad Weather,5,0
4284,6,9,16.9,10.7,67,3,5,24.1,99.36,29,-9,Rain Showers,Bad Weather,19,0
4285,12,4,-1.3,-2.1,94,26,6,8.1,99.31,29,-4,Snow,Bad Weather,13,0
4286,8,25,20.2,17.9,86,26,5,24.1,99.64,26,-9,Cloudy,Bad Weather,19,0
4287,10,27,15.7,14.5,92,19,16,24.1,100.11,29,-9,Good Weather,Good Weather,3,1
4288,8,31,15,10.2,73,21,4,24.1,100.56,29,-9,Mainly Clear,Good Weather,19,1
4289,12,22,-5.5,-10.7,67,12,5,24.1,101.76,29,-8,Good Weather,Good Weather,15,1
4290,7,16,23.4,19.3,78,21,5,24.1,99.35,30,-9,Good Weather,Good Weather,20,1
4291,10,27,16.8,15.7,93,19,9,24.1,99.65,29,-9,Good Weather,Good Weather,23,1
4292,9,3,18.2,17.8,98,24,11,16.1,99.94,29,-9,Clear,Good Weather,7,1
4293,4,9,-3.9,-7.2,78,30,5,24.1,101.81,29,-6,Good Weather,Good Weather,3,1
4294,9,9,21,11.6,54,34,7,24.1,100.81,29,-9,Good Weather,Good Weather,12,1
4295,7,19,17.9,14.7,81,17,11,24.1,100.35,29,-9,Mainly Clear,Good Weather,22,1
4296,4,12,18.2,1.4,32,16,13,24.1,99.28,29,-9,Good Weather,Good Weather,18,1
4297,12,18,5.7,5.6,100,29,14,6.4,97.36,29,-9,"Rain,Fog",Bad Weather,11,0
4298,7,11,21.8,17.8,78,21,11,24.1,99.45,28,-9,Good Weather,Good Weather,8,1
4299,10,28,10.6,1.9,55,29,32,24.1,100.57,29,-9,Mainly Clear,Good Weather,16,1
4300,1,20,-2.6,-3.3,95,1,15,4,98.9,29,-8,Snow,Bad Weather,8,0
4301,1,7,-8.8,-12.5,75,31,20,16.1,101.41,29,-16,Snow Showers,Bad Weather,19,0
4302,12,1,5.4,1.2,74,22,5,24.1,99.84,29,-9,Cloudy,Bad Weather,4,0
4303,12,10,1.4,0.7,95,18,3,24.1,99.54,29,-9,Good Weather,Good Weather,21,1
4304,12,23,-3.3,-7,75,9,8,24.1,101.42,29,-7,Good Weather,Good Weather,17,1
4305,1,11,-12.9,-15.4,82,2,11,24.1,101,29,-19,Clear,Good Weather,1,1
4306,3,25,0,-0.7,95,9,33,1.2,98.97,29,-7,Snow,Bad Weather,17,0
4307,5,9,14.7,-2.1,31,31,18,24.1,100.47,29,-9,Good Weather,Good Weather,12,1
4308,2,7,-8.7,-13,71,9,28,24.1,100,29,-18,Good Weather,Good Weather,12,1
4309,8,19,16.7,12.2,74,25,8,24.1,99.93,29,-9,Mainly Clear,Good Weather,22,1
4310,12,30,-0.8,-2.3,89,32,18,24.1,99.06,29,-6,Mostly Cloudy,Bad Weather,4,0
4311,10,30,1.6,0.1,90,1,4,24.1,99.76,29,-9,Good Weather,Good Weather,11,1
4312,7,21,21,16,73,31,24,24.1,99.18,26,-9,Mostly Cloudy,Bad Weather,13,0
4313,4,6,7.2,2.8,73,23,21,24.1,100.39,29,-9,Mostly Cloudy,Bad Weather,13,0
4314,10,6,19.6,16.6,82,16,9,24.1,99.69,29,-9,Good Weather,Good Weather,17,1
4315,7,6,31.3,17.5,43,21,18,24.1,99.53,37,-9,Good Weather,Good Weather,17,1
4316,8,9,20.1,16.6,80,25,8,24.1,99.15,25,-9,Clear,Good Weather,22,1
4317,7,11,18,17.6,97,17,5,12.9,99.64,29,-9,Rain Showers,Bad Weather,21,0
4318,6,4,14.5,6.5,58,13,12,24.1,100.44,29,-9,Good Weather,Good Weather,20,1
4319,11,17,8,7.3,95,32,31,12.9,99.18,29,-9,Rain,Bad Weather,16,0
4320,3,15,0.4,-7.3,56,32,31,24.1,100.17,29,-9,Good Weather,Good Weather,12,1
4321,3,6,1.4,-7.8,51,29,26,24.1,100.81,29,-9,Mainly Clear,Good Weather,13,1
4322,5,7,7,3.9,81,26,5,24.1,100.4,29,-9,Good Weather,Good Weather,5,1
4323,10,20,11.1,9.1,87,13,13,24.1,99.15,29,-9,Good Weather,Good Weather,6,1
4324,3,27,-1.9,-3.2,91,20,7,24.1,100.3,29,-5,Clear,Good Weather,4,1
4325,2,1,-6.7,-11.4,70,22,27,24.1,100.62,29,-15,Good Weather,Good Weather,23,1
4326,8,26,17.7,16.9,95,29,11,24.1,99.65,29,-9,Good Weather,Good Weather,5,1
4327,3,4,-1.6,-2,97,22,7,24.1,100.01,29,-4,Good Weather,Good Weather,20,1
4328,5,18,14.8,-4.4,26,24,13,24.1,100.95,29,-9,Good Weather,Good Weather,14,1
4329,7,8,19.8,19.4,98,15,10,24.1,99.75,29,-9,Good Weather,Good Weather,5,1
4330,6,25,23,14.6,59,9,16,2.4,99.57,27,-9,Smoke,Bad Weather,19,0
4331,11,18,-1.1,-6.6,66,33,16,24.1,99.92,29,-6,Cloudy,Bad Weather,4,0
4332,9,11,23.9,12.8,49,6,14,24.1,100.49,27,-9,Good Weather,Good Weather,14,1
4333,5,18,-1.3,-5.3,74,27,8,24.1,100.85,29,-4,Mainly Clear,Good Weather,4,1
4334,2,4,-30.6,-35.6,62,24,9,24.1,102,29,-39,Good Weather,Good Weather,3,1
4335,2,28,-4.4,-5.7,91,7,22,1.2,98.87,29,-11,"Snow,Blowing Snow",Bad Weather,11,0
4336,2,27,-5.8,-11.7,64,11,14,24.1,100.1,29,-11,Good Weather,Good Weather,14,1
4337,3,31,1.6,-6.3,56,11,20,24.1,100.49,29,-9,Good Weather,Good Weather,12,1
4338,8,25,16.4,16.4,100,3,9,4,99.63,29,-9,Fog,Bad Weather,7,0
4339,3,10,-4.4,-8.1,75,36,17,24.1,100.8,29,-10,Good Weather,Good Weather,6,1
4340,9,3,25.4,19,67,24,15,24.1,99.87,32,-9,Good Weather,Good Weather,11,1
4341,1,26,-6.3,-7.4,92,33,22,2.4,98.23,29,-14,"Snow,Blowing Snow",Bad Weather,8,0
4342,1,17,-4.3,-7.2,81,10,9,12.9,98.93,29,-8,Snow,Bad Weather,15,0
4343,2,6,-7.3,-13.8,60,26,8,24.1,101.29,29,-11,Good Weather,Good Weather,18,1
4344,5,29,23.1,4.6,30,7,27,24.1,100.66,29,-9,Mainly Clear,Good Weather,13,1
4345,6,28,16.1,13.9,86,28,20,24.1,99.64,29,-9,Cloudy,Bad Weather,13,0
4346,2,19,-1.2,-4.3,80,20,9,24.1,101.01,29,-4,Good Weather,Good Weather,3,1
4347,8,16,19.3,17.8,91,1,5,24.1,99.77,29,-9,Good Weather,Good Weather,0,1
4348,6,26,20.1,19.4,95,30,17,24.1,99.03,27,-9,Good Weather,Good Weather,20,1
4349,8,6,23.5,13.3,52,33,9,24.1,100.31,26,-9,Mainly Clear,Good Weather,10,1
4350,9,22,17.7,11.4,66,8,9,24.1,101.61,29,-9,Clear,Good Weather,10,1
4351,3,30,0.3,-13.6,35,27,5,24.1,100.9,29,-9,Good Weather,Good Weather,18,1
4352,7,31,21,8.8,45,32,24,24.1,100.23,29,-9,Good Weather,Good Weather,14,1
4353,1,20,-3.8,-5,91,6,30,6.4,98.84,29,-11,"Snow,Blowing Snow",Bad Weather,0,0
4354,10,22,5.7,3.2,84,30,28,24.1,98.27,29,-9,Drizzle,Bad Weather,2,0
4355,12,17,4.5,1.6,82,8,18,24.1,99.92,29,-9,Good Weather,Good Weather,17,1
4356,3,23,-1.3,-3.1,87,5,11,16.1,99.74,29,-5,Freezing Rain,Bad Weather,6,0
4357,8,12,18.7,18.5,99,10,4,24.1,99.31,29,-9,Good Weather,Good Weather,20,1
4358,1,29,-6.7,-7.8,92,6,5,6.4,100.42,29,-9,Snow,Bad Weather,17,0
4359,11,2,-0.2,-4.3,74,18,7,24.1,101.19,29,-3,Good Weather,Good Weather,8,1
4360,12,25,0.1,-1.3,90,6,8,12.9,101.56,29,-9,Bad_Weather,Bad Weather,8,0
4361,3,23,-0.8,-1.3,97,9,5,6.4,99.52,29,-2,"Freezing Rain,Fog",Bad Weather,9,0
4362,8,23,18.4,16.2,87,36,1,24.1,100.37,29,-9,Good Weather,Good Weather,20,1
4363,4,23,6.6,5.2,91,5,10,24.1,100.06,29,-9,Mostly Cloudy,Bad Weather,22,0
4364,10,13,11,7.7,80,29,9,24.1,100.26,29,-9,Mostly Cloudy,Bad Weather,19,0
4365,10,15,8.6,7.3,91,31,18,24.1,98.94,29,-9,Good Weather,Good Weather,8,1
4366,7,1,18.6,17.4,93,12,10,6.4,99.93,29,-9,Smoke,Bad Weather,5,0
4367,12,2,0,-0.4,98,1,17,9.7,100.14,29,-5,"Snow,Fog",Bad Weather,4,0
4368,3,20,3.2,-6.2,50,22,24,24.1,100.33,29,-9,Good Weather,Good Weather,12,1
4369,12,1,0.8,0.6,99,36,1,16.1,100.24,29,-9,Rain,Bad Weather,20,0
4370,7,6,24.4,18.8,71,33,8,24.1,99.62,31,-9,Good Weather,Good Weather,21,1
4371,4,14,13.1,2.6,49,6,25,24.1,99.95,29,-9,Clear,Good Weather,22,1
4372,10,4,14.6,14.6,100,19,8,24.1,100.76,29,-9,Good Weather,Good Weather,5,1
4373,5,7,21.1,3.7,32,31,24,24.1,100.01,29,-9,Good Weather,Good Weather,12,1
4374,8,29,25,16.2,58,15,10,24.1,99.55,30,-9,Good Weather,Good Weather,17,1
4375,5,31,11.9,9.1,83,18,7,24.1,100.52,29,-9,Good Weather,Good Weather,3,1
4376,2,5,-17.6,-21.2,73,6,13,24.1,100.16,29,-25,Good Weather,Good Weather,5,1
4377,1,23,-0.6,-4.4,75,31,18,24.1,99.36,29,-6,Good Weather,Good Weather,14,1
4378,6,5,11.3,8.9,86,36,2,24.1,100.24,29,-9,Cloudy,Bad Weather,4,0
4379,6,24,23.6,19.3,76,5,10,24.1,99.66,31,-9,Good Weather,Good Weather,11,1
4380,6,3,14.3,6.4,59,5,35,24.1,100.85,29,-9,Mainly Clear,Good Weather,7,1
4381,11,5,5.4,-0.7,64,30,7,24.1,100.59,29,-9,Good Weather,Good Weather,11,1
4382,9,11,12.9,12.9,100,4,5,24.1,100.58,29,-9,Good Weather,Good Weather,3,1
4383,9,20,7.1,6.3,95,27,10,24.1,100.48,29,-9,Good Weather,Good Weather,2,1
4384,11,13,-5.3,-7.9,82,19,6,24.1,101.68,29,-8,Good Weather,Good Weather,0,1
4385,11,13,-4.8,-7.3,82,16,8,24.1,101.66,29,-8,Clear,Good Weather,1,1
4386,5,4,8.8,4.6,75,6,13,24.1,100.23,29,-9,Rain,Bad Weather,12,0
4387,4,16,15.5,4.3,47,7,13,24.1,99.58,29,-9,Good Weather,Good Weather,9,1
4388,8,29,23.9,13.3,51,12,4,24.1,99.87,27,-9,Good Weather,Good Weather,12,1
4389,2,13,2.3,-2.9,68,11,10,24.1,98.49,29,-9,Mostly Cloudy,Bad Weather,16,0
4390,3,23,2.6,2.2,98,36,1,3.2,99.13,29,-9,Fog,Bad Weather,16,0
4391,4,16,17.6,5.6,45,9,14,24.1,99.57,29,-9,Clear,Good Weather,10,1
4392,10,12,6.4,4.1,85,31,14,24.1,100.13,29,-9,Mainly Clear,Good Weather,22,1
4393,1,10,-10.1,-13.6,76,36,14,24.1,100.91,29,-17,Good Weather,Good Weather,21,1
4394,7,24,18.9,18.5,97,12,5,24.1,100.19,29,-9,Good Weather,Good Weather,21,1
4395,2,17,-4.7,-5.6,93,36,24,1.6,99.18,29,-12,Snow,Bad Weather,5,0
4396,9,3,22,19.4,85,21,11,24.1,99.65,29,-9,Good Weather,Good Weather,21,1
4397,11,16,10.4,0,48,20,12,24.1,100.71,29,-9,Mostly Cloudy,Bad Weather,13,0
4398,6,27,24,18.3,70,13,12,24.1,98.98,30,-9,Good Weather,Good Weather,11,1
4399,11,10,4.4,0.8,78,23,16,24.1,99.97,29,-9,Good Weather,Good Weather,9,1
4400,10,14,7.3,6,92,33,13,24.1,100.07,29,-9,Good Weather,Good Weather,3,1
4401,10,18,12,8.5,79,18,9,24.1,100.49,29,-9,Good Weather,Good Weather,18,1
4402,8,24,18.2,15.5,84,16,14,24.1,99.97,29,-9,Rain,Bad Weather,16,0
4403,10,26,15.3,12.2,82,20,7,24.1,100.6,29,-9,Good Weather,Good Weather,3,1
4404,11,7,6.4,3.6,82,28,35,24.1,98.96,29,-9,Good Weather,Good Weather,11,1
4405,9,4,19.1,19.1,100,21,7,24.1,99.57,29,-9,Good Weather,Good Weather,3,1
4406,5,5,6.5,3.9,83,4,15,24.1,100.8,29,-9,Good Weather,Good Weather,2,1
4407,11,2,5.5,0.2,69,20,17,24.1,101.18,29,-9,Good Weather,Good Weather,20,1
4408,11,30,5.3,-0.6,65,20,21,24.1,99.49,29,-9,Good Weather,Good Weather,15,1
4409,10,25,10.9,10.2,95,19,9,24.1,100.35,29,-9,Good Weather,Good Weather,5,1
4410,9,19,18.3,10,58,31,26,24.1,99.97,29,-9,Good Weather,Good Weather,15,1
4411,10,31,-4.3,-6.2,87,27,5,24.1,100.68,29,-6,Clear,Good Weather,7,1
4412,6,13,15.3,14.2,93,23,21,24.1,98.99,29,-9,Cloudy,Bad Weather,7,0
4413,5,11,22.3,9.8,45,21,12,24.1,100.11,29,-9,Good Weather,Good Weather,18,1
4414,12,10,1.1,1,99,33,14,3.2,99.28,29,-9,"Drizzle,Fog",Bad Weather,7,0
4415,8,30,17,17,100,16,12,9.7,99.1,29,-9,"Rain Showers,Fog",Bad Weather,5,0
4416,6,19,22,13.8,59,16,5,24.1,100.55,25,-9,Good Weather,Good Weather,17,1
4417,11,28,-6,-11.7,64,27,22,24.1,99.72,29,-13,Mostly Cloudy,Bad Weather,19,0
4418,5,15,21.3,0.1,24,26,25,24.1,100.12,29,-9,Cloudy,Bad Weather,13,0
4419,3,18,0.4,-4.1,71,25,21,24.1,98.94,29,-9,Good Weather,Good Weather,2,1
4420,8,20,14.7,13,90,23,14,24.1,100.18,29,-9,Mostly Cloudy,Bad Weather,4,0
4421,1,25,-10.3,-12.2,86,6,25,3.2,100.16,29,-19,"Snow,Blowing Snow",Bad Weather,17,0
4422,4,24,7.7,3.7,76,31,18,24.1,100.29,29,-9,Cloudy,Bad Weather,13,0
4423,6,22,23.9,14.4,54,23,11,24.1,100.97,28,-9,Good Weather,Good Weather,9,1
4424,1,24,-0.7,-3.1,84,22,27,16.1,99.66,29,-7,Snow,Bad Weather,8,0
4425,12,7,-14.1,-16.1,85,22,9,24.1,100.5,29,-20,Good Weather,Good Weather,0,1
4426,12,29,2.6,2.6,100,7,10,12.9,99.29,29,-9,Bad_Weather,Bad Weather,0,0
4427,1,11,-13.4,-15.4,85,3,10,24.1,101.12,29,-19,Good Weather,Good Weather,3,1
4428,8,15,21.3,17.2,77,5,10,24.1,99.83,27,-9,Good Weather,Good Weather,11,1
4429,7,4,22,20.7,92,11,9,24.1,99.97,30,-9,Good Weather,Good Weather,21,1
4430,9,26,13.4,7.2,66,7,10,24.1,101.66,29,-9,Good Weather,Good Weather,18,1
4431,1,17,-3.7,-4.6,93,7,5,16.1,98.8,29,-6,Bad_Weather,Bad Weather,21,0
4432,3,2,-0.9,-3.8,81,5,24,24.1,99.39,29,-7,Good Weather,Good Weather,2,1
4433,1,11,-9.3,-12.1,80,7,19,24.1,100.85,29,-17,Good Weather,Good Weather,21,1
4434,12,1,0.9,0.6,97,36,1,16.1,100.27,29,-9,Rain,Bad Weather,19,0
4435,12,14,1.2,-4.6,65,19,18,24.1,101.32,29,-9,Good Weather,Good Weather,15,1
4436,3,12,-3.8,-8.2,72,30,6,24.1,100.53,29,-6,Good Weather,Good Weather,9,1
4437,3,13,0.1,0,99,7,7,1.6,99.76,29,-9,"Snow,Fog",Bad Weather,21,0
4438,11,12,-2.6,-7.1,71,33,12,24.1,102.02,29,-7,Good Weather,Good Weather,5,1
4439,7,25,22.5,18.6,78,34,6,24.1,100.44,29,-9,Mainly Clear,Good Weather,10,1
4440,9,6,28.6,22,67,21,5,24.1,99.78,38,-9,Clear,Good Weather,10,1
4441,4,15,10.9,0.1,47,7,19,24.1,99.94,29,-9,Good Weather,Good Weather,0,1
4442,9,12,17.8,15.3,85,13,15,24.1,100.21,29,-9,Cloudy,Bad Weather,10,0
4443,12,2,0.9,0,94,2,16,12.9,100.16,29,-9,Snow,Bad Weather,0,0
4444,1,15,-15.6,-16.8,90,31,10,24.1,101.16,29,-22,Clear,Good Weather,4,1
4445,9,28,8.6,8.6,100,5,12,24.1,101.39,29,-9,Mainly Clear,Good Weather,7,1
4446,3,8,-0.2,-7,60,25,12,24.1,101.32,29,-4,Good Weather,Good Weather,17,1
4447,8,29,18.9,17.6,92,17,8,24.1,99.44,29,-9,Mostly Cloudy,Bad Weather,22,0
4448,7,10,25.8,19.2,66,10,13,24.1,99.53,33,-9,Mostly Cloudy,Bad Weather,16,0
4449,6,5,8.4,7.1,92,9,5,24.1,100.23,29,-9,Good Weather,Good Weather,5,1
4450,4,17,8.6,7.7,94,19,11,9.7,98.74,29,-9,"Rain,Fog",Bad Weather,12,0
4451,4,27,5.4,2.9,84,24,5,24.1,100.88,29,-9,Mostly Cloudy,Bad Weather,1,0
4452,3,5,1.4,-2.5,76,26,5,24.1,100.54,29,-9,Good Weather,Good Weather,11,1
4453,11,14,0.8,0.6,98,29,8,16.1,101.05,29,-9,Cloudy,Bad Weather,7,0
4454,4,28,12.4,3.2,53,15,11,24.1,100.23,29,-9,Good Weather,Good Weather,23,1
4455,2,12,-4,-7.2,78,21,16,24.1,100.31,29,-10,Clear,Good Weather,4,1
4456,9,30,13.9,12.5,91,18,5,24.1,101,29,-9,Clear,Good Weather,22,1
4457,11,9,-1.2,-1.5,98,4,13,4.8,99.47,29,-5,"Freezing Drizzle,Fog",Bad Weather,11,0
4458,3,15,1.7,-9,45,28,32,24.1,100.15,29,-9,Good Weather,Good Weather,14,1
4459,7,9,26.5,15.4,50,25,5,24.1,99.56,31,-9,Good Weather,Good Weather,15,1
4460,6,18,14.3,12.1,87,6,7,24.1,99.85,29,-9,Good Weather,Good Weather,5,1
4461,9,23,11.9,9.7,87,2,5,24.1,101.3,29,-9,Good Weather,Good Weather,0,1
4462,11,2,1.3,-4.5,65,19,9,24.1,101.2,29,-9,Good Weather,Good Weather,9,1
4463,11,10,5.2,0.8,73,24,18,24.1,99.99,29,-9,Mostly Cloudy,Bad Weather,10,0
4464,12,18,1.3,1.1,98,29,15,12.9,98.23,29,-9,Rain,Bad Weather,23,0
4465,1,16,-13.2,-14.6,90,35,7,24.1,101.09,29,-18,Good Weather,Good Weather,3,1
4466,8,12,20.7,18.1,85,33,12,6.4,99.34,27,-9,"Thunderstorms,Moderate Rain Showers,Fog",Bad Weather,15,0
4467,12,29,0.3,-0.8,92,32,15,24.1,99.04,29,-9,Good Weather,Good Weather,23,1
4468,10,2,14.7,10.9,78,4,7,24.1,101.15,29,-9,Good Weather,Good Weather,8,1
4469,12,11,-1,-3.9,81,30,32,16.1,99.43,29,-8,Snow,Bad Weather,13,0
4470,7,16,21.8,19.5,87,18,8,24.1,99.38,29,-9,Good Weather,Good Weather,21,1
4471,7,5,18.9,18.8,99,36,2,24.1,100,29,-9,Good Weather,Good Weather,3,1
4472,11,6,-3.5,-8.1,71,2,8,24.1,100.88,29,-7,Mainly Clear,Good Weather,1,1
4473,12,16,2.3,-4.7,60,3,13,24.1,102.05,29,-9,Good Weather,Good Weather,11,1
4474,4,17,10.6,4.5,66,21,6,24.1,98.64,29,-9,Good Weather,Good Weather,18,1
4475,9,28,12,10.6,91,10,13,24.1,101.03,29,-9,Good Weather,Good Weather,23,1
4476,12,17,-1.5,-4.6,79,7,15,24.1,101.12,29,-6,Good Weather,Good Weather,3,1
4477,8,18,14,12.9,93,28,17,24.1,99.28,29,-9,Rain,Bad Weather,23,0
4478,12,17,3.8,0.1,76,10,13,24.1,100.61,29,-9,Good Weather,Good Weather,12,1
4479,5,9,14.1,-3.7,29,1,21,24.1,100.48,29,-9,Good Weather,Good Weather,11,1
4480,5,4,5.8,4.5,91,6,16,24.1,99.95,29,-9,Rain,Bad Weather,7,0
4481,3,29,7.1,-4.2,44,21,40,24.1,99.64,29,-9,Good Weather,Good Weather,14,1
4482,1,27,-10.9,-12.6,88,6,9,4.8,100.16,29,-16,Snow,Bad Weather,8,0
4483,4,14,14.6,3.1,46,7,17,24.1,99.96,29,-9,Good Weather,Good Weather,21,1
4484,4,22,10.2,2.2,58,7,18,24.1,99.8,29,-9,Mostly Cloudy,Bad Weather,1,0
4485,10,10,6.9,4.1,82,16,8,24.1,99.04,29,-9,Good Weather,Good Weather,3,1
4486,7,3,27.7,20.5,64,8,9,9.7,99.7,36,-9,Haze,Bad Weather,14,0
4487,10,12,9.4,4.2,70,33,16,24.1,99.91,29,-9,Mostly Cloudy,Bad Weather,10,0
4488,10,3,15.7,15.4,98,23,13,24.1,100.58,29,-9,Clear,Good Weather,4,1
4489,4,8,-6.4,-11.2,69,28,7,24.1,102.01,29,-10,Good Weather,Good Weather,6,1
4490,10,24,11.3,5.2,66,15,9,24.1,100.83,29,-9,Cloudy,Bad Weather,13,0
4491,5,31,27.7,11.4,36,27,4,24.1,100.38,30,-9,Clear,Good Weather,19,1
4492,8,20,25.1,16.9,60,23,15,24.1,100.07,30,-9,Good Weather,Good Weather,17,1
4493,6,11,19.1,12.6,66,11,13,24.1,99.67,29,-9,Cloudy,Bad Weather,19,0
4494,9,21,7.8,7.8,100,29,5,24.1,101.09,29,-9,Good Weather,Good Weather,3,1
4495,6,25,23.9,17.8,68,8,13,1.2,99.78,30,-9,Smoke,Bad Weather,11,0
4496,12,13,-1.9,-9.8,55,30,28,24.1,101.37,29,-9,Mainly Clear,Good Weather,13,1
4497,3,4,-3.8,-4.7,93,6,26,2.4,98.8,29,-11,"Snow,Blowing Snow",Bad Weather,6,0
4498,4,11,9.4,1.2,57,22,12,24.1,100.57,29,-9,Cloudy,Bad Weather,1,0
4499,6,11,20.7,12.2,58,14,9,16.1,99.73,29,-9,Mostly Cloudy,Bad Weather,10,0
4500,2,21,-13.3,-17.9,69,7,18,24.1,99.04,29,-22,Good Weather,Good Weather,8,1
4501,4,21,10.7,2.7,58,7,11,24.1,99.88,29,-9,Good Weather,Good Weather,21,1
4502,4,28,12.6,2.4,50,9,14,24.1,100.74,29,-9,Good Weather,Good Weather,9,1
4503,9,22,16.2,11.3,72,11,7,24.1,101.3,29,-9,Good Weather,Good Weather,18,1
4504,4,26,6,3.8,85,16,9,24.1,100.86,29,-9,Good Weather,Good Weather,14,1
4505,12,25,0.1,-1.7,88,36,2,12.9,101.54,29,-9,Bad_Weather,Bad Weather,2,0
4506,11,3,11.5,-0.3,44,20,23,24.1,100.23,29,-9,Good Weather,Good Weather,17,1
4507,6,23,16.2,13.6,84,23,5,24.1,100.36,29,-9,Mainly Clear,Good Weather,1,1
4508,10,16,14,8.1,67,33,26,24.1,99.33,29,-9,Good Weather,Good Weather,11,1
4509,5,8,15.6,-2.4,29,34,26,24.1,99.9,29,-9,Mainly Clear,Good Weather,13,1
4510,11,27,1.3,1.1,99,10,13,12.9,98.82,29,-9,Rain,Bad Weather,1,0
4511,12,30,-0.9,-1.6,95,31,14,24.1,99.03,29,-5,Good Weather,Good Weather,0,1
4512,3,14,0.3,0.1,98,35,16,2.4,99.5,29,-9,"Snow,Fog",Bad Weather,7,0
4513,4,28,18.4,2.9,35,9,10,24.1,100.39,29,-9,Good Weather,Good Weather,15,1
4514,10,23,4.8,2.3,83,33,22,24.1,100.1,29,-9,Good Weather,Good Weather,0,1
4515,9,23,12.9,11.8,92,4,13,24.1,101.04,29,-9,Good Weather,Good Weather,23,1
4516,4,14,14.2,8,66,35,19,24.1,99.68,29,-9,Good Weather,Good Weather,3,1
4517,4,17,9.6,3.4,65,21,13,24.1,98.68,29,-9,Good Weather,Good Weather,20,1
4518,12,31,-6.4,-10.1,75,26,13,24.1,100.15,29,-12,Good Weather,Good Weather,8,1
4519,12,19,-8.9,-11.7,80,26,11,24.1,100.92,29,-14,Good Weather,Good Weather,18,1
4520,10,26,15,15,100,19,18,6.4,100.3,29,-9,Fog,Bad Weather,23,0
4521,1,30,-10.7,-12.4,87,9,4,6.4,101,29,-13,Snow,Bad Weather,11,0
4522,5,7,13.9,7.1,63,26,10,24.1,99.61,29,-9,Mostly Cloudy,Bad Weather,22,0
4523,11,26,2.2,-3.8,65,14,14,24.1,100.56,29,-9,Mostly Cloudy,Bad Weather,10,0
4524,8,5,13.1,12.2,94,30,12,24.1,100.29,29,-9,Good Weather,Good Weather,5,1
4525,10,23,0.8,0.5,98,28,11,24.1,100.69,29,-9,Clear,Good Weather,7,1
4526,8,17,19,17.7,92,18,8,24.1,99.89,29,-9,Good Weather,Good Weather,0,1
4527,1,4,1.6,-0.8,84,2,13,24.1,99.69,29,-9,Rain,Bad Weather,0,0
4528,9,8,18.4,12.9,70,29,16,24.1,100.16,29,-9,Good Weather,Good Weather,18,1
4529,7,5,25.6,19.9,71,28,14,16.1,100.11,33,-9,Bad_Weather,Bad Weather,8,0
4530,9,2,11.8,11.8,100,17,7,24.1,100.58,29,-9,Mainly Clear,Good Weather,4,1
4531,7,21,22.5,16.5,69,31,21,24.1,99.18,27,-9,Good Weather,Good Weather,15,1
4532,6,22,15.6,12.5,82,11,8,24.1,100.86,29,-9,Good Weather,Good Weather,3,1
4533,8,1,20.4,10.3,52,33,6,24.1,100.84,29,-9,Mostly Cloudy,Bad Weather,13,0
4534,2,19,3.8,-3.3,60,13,25,24.1,99.78,29,-9,Good Weather,Good Weather,14,1
4535,4,19,2.2,-1.3,78,26,23,16.1,100.09,29,-9,Snow,Bad Weather,9,0
4536,2,16,-0.7,-6.6,64,2,13,24.1,100.02,29,-5,Good Weather,Good Weather,21,1
4537,2,21,-9.3,-11.7,83,21,0,24.1,98.72,29,-9,Good Weather,Good Weather,17,1
4538,9,21,17.4,9.2,58,20,3,24.1,101.27,29,-9,Good Weather,Good Weather,18,1
4539,5,31,14.9,10,72,36,3,24.1,100.5,29,-9,Good Weather,Good Weather,2,1
4540,11,15,8.6,2.3,64,20,21,24.1,100.35,29,-9,Good Weather,Good Weather,17,1
4541,10,18,8.1,6.2,88,25,9,24.1,100.64,29,-9,Good Weather,Good Weather,9,1
4542,5,20,14.5,14.1,97,16,14,6.4,99.85,29,-9,"Rain,Fog",Bad Weather,15,0
4543,8,1,11.6,10.8,95,36,2,24.1,100.78,29,-9,Good Weather,Good Weather,6,1
4544,6,17,16,10.7,70,35,18,24.1,99.39,29,-9,Good Weather,Good Weather,0,1
4545,3,7,-3.6,-9.7,63,32,29,24.1,100.56,29,-11,Blowing Snow,Bad Weather,17,0
4546,6,12,25.9,16.3,55,12,15,24.1,98.89,31,-9,Good Weather,Good Weather,18,1
4547,6,5,17.1,8.2,56,30,8,16.1,100.11,29,-9,Bad_Weather,Bad Weather,9,0
4548,7,1,26.4,20.7,70,17,10,4.8,99.69,35,-9,Smoke,Bad Weather,14,0
4549,9,4,26.9,21.2,71,24,8,24.1,99.77,35,-9,Good Weather,Good Weather,18,1
4550,2,25,-16.7,-18.4,87,6,10,24.1,100.56,29,-23,Good Weather,Good Weather,23,1
